seed,obs_num,plan_num,arrival_time,char_time,Spec,Name,dist,luminosity,comp0,Mp
879730070,707,1,1798.9143369786925,0.0,G0V,HIP 24813,12.63,1.89,0.40848837778029995,1.0002863742490606
893261403,172,1,142.72278254911765,0.5686566574162932,M1V,HIP 85295,7.7,0.12,0.7590214978087332,2.4234268682848774
893261403,187,1,156.2551522645391,0.2746874667105131,K0V,HIP 71681,1.34,0.52,0.8423369165755128,0.8930800704444013
893261403,187,2,156.2551522645391,0.2746874667105131,K0V,HIP 71681,1.34,0.52,0.8423369165755128,1.4716603172214797
893261403,207,1,177.20516549371774,4.306165141606523,K2V,HIP 42808,11.14,0.32,0.7810455789471432,1.0099222661681098
893261403,207,2,177.20516549371774,4.306165141606523,K2V,HIP 42808,11.14,0.32,0.7810455789471432,2.3325753487374823
893261403,210,1,187.45444648481129,3.233258263121366,K5.0V,HIP 84478,5.95,0.16,0.8738582856949385,0.3282616221943347
893261403,210,2,187.45444648481129,3.233258263121366,K5.0V,HIP 84478,5.95,0.16,0.8738582856949385,1.6526859478287508
893261403,239,1,222.00334374550465,0.9546214700754871,K2.5V,HIP 99461,6.01,0.28,0.8679208836869726,2.1056522538892453
893261403,239,2,222.00334374550465,0.9546214700754871,K2.5V,HIP 99461,6.01,0.28,0.8679208836869726,0.5761479230033534
893261403,336,1,365.84093905165264,1.5561650300799503,G0V,HIP 64394,9.13,1.48,0.5483435736062334,2.4183658630098637
893261403,353,1,398.0934119914325,0.28433153094643915,K3V,HIP 12114,7.18,0.29,0.8544675199690022,2.398190670225794
893261403,359,1,408.04400756246184,3.6226675834783095,K1V,HIP 10138,10.78,0.42,0.8003248789022096,1.43618865522526
893261403,364,1,423.3884202794536,14.772014899758917,K3V,HIP 27887,13.0,0.27,0.6663667712697187,0.6895634143265503
893261403,380,1,479.07086865346,5.217764704955174,M0V,HIP 84720 A,8.8,0.52,0.8107978624622891,0.6630549938553402
893261403,380,2,479.07086865346,5.217764704955174,M0V,HIP 84720 A,8.8,0.52,0.8107978624622891,2.1251225824160898
893261403,387,1,503.809606290915,3.6562281095235836,K1V,HIP 10138,10.78,0.42,0.8003248789022096,1.43618865522526
893261403,393,1,521.5570912921705,3.0988681174890766,K3V,HIP 117712,10.89,0.39,0.7980106091324847,0.7356150440741868
893261403,399,1,539.5470759773013,0.5833434141159537,K3V,HIP 12114,7.18,0.29,0.8544675199690022,2.398190670225794
893261403,426,1,600.169904769343,3.355957012751472,K1V,HIP 10138,10.78,0.42,0.8003248789022096,1.43618865522526
893261403,429,1,613.6575718950915,17.77014865226579,G6V,HIP 7339,20.66,0.97,0.6570997446592517,1.2711288178758418
893261403,430,1,649.681869199623,0.2544014154949033,K3V,HIP 12114,7.18,0.29,0.8544675199690022,2.398190670225794
893261403,494,1,823.3935384133231,11.9473479616579,K2V,HIP 88972,11.02,0.36,0.7926855932053968,0.839412982696109
893261403,498,1,854.0133656395701,13.382182675841605,K0V,HIP 85235,12.8,0.44,0.7657540537288953,1.1668499156011833
893261403,502,1,888.2308878082215,6.3525214898767866,G1V,HIP 98819,17.77,1.35,0.5595041845838229,2.4620263962476625
893261403,562,1,1072.5481721203964,6.62564417417171,M0V,HIP 48331,11.16,0.17,0.5867152272118041,1.4308201071325872
893261403,562,2,1072.5481721203964,6.62564417417171,M0V,HIP 48331,11.16,0.17,0.5867152272118041,0.9994720669681622
893261403,563,1,1086.28346046874,8.534322057375759,G1V,HIP 98819,17.77,1.35,0.5595041845838229,2.4620263962476625
893261403,565,1,1107.93843341589,57.68140808431624,G5V,HIP 96183,20.56,0.71,0.6289784038186279,2.167801567938709
893261403,585,1,1286.433383397205,6.40602393694891,G1V,HIP 98819,17.77,1.35,0.5595041845838229,2.4620263962476625
893261403,603,1,1365.5020404037432,24.09106882934055,G5V,HIP 96183,20.56,0.71,0.6289784038186279,2.167801567938709
894348575,184,1,157.09230484288005,0.5856618142660035,M0.0V,HIP 99701,6.2,0.07,0.7274757131894531,1.8782021703759413
894348575,200,1,173.3757090539356,7.8364066294012735,K4/5V,HIP 83591,10.71,0.16,0.6006996351893894,0.9960176596552474
894348575,201,1,189.53252231273817,0.6077870694311289,M0.0V,HIP 99701,6.2,0.07,0.7274757131894531,1.8782021703759413
894348575,225,1,211.32440520527203,0.6287200727334448,M0.0V,HIP 99701,6.2,0.07,0.7274757131894531,1.8782021703759413
894348575,232,1,220.9810762543726,6.922623205203088,K4/5V,HIP 83591,10.71,0.16,0.6006996351893894,0.9960176596552474
894348575,233,1,235.3103226647788,0.6017737987700805,M0.0V,HIP 99701,6.2,0.07,0.7274757131894531,1.8782021703759413
894348575,251,1,256.16768798143573,0.5836148060254449,M0.0V,HIP 99701,6.2,0.07,0.7274757131894531,1.8782021703759413
894348575,259,1,267.6360027314512,8.614746738710203,K4/5V,HIP 83591,10.71,0.16,0.6006996351893894,0.9960176596552474
894348575,260,1,285.34949620887164,0.6001424402390673,M0.0V,HIP 99701,6.2,0.07,0.7274757131894531,1.8782021703759413
894348575,263,1,288.5662327912735,1.0333302687443577,K3V,HIP 32984,8.71,0.24,0.8233796317069627,1.735844825937046
894348575,327,1,390.66735003201427,20.90003752544781,K4/5V,HIP 83591,10.71,0.16,0.6006996351893894,0.9960176596552474
894348575,329,1,433.86972848502126,2.4270727939074153,K1.5V,HIP 84405 B,5.95,0.69,0.8001079497596698,1.0054902033293236
894348575,339,1,451.84838266448867,7.769579329713308,K4/5V,HIP 83591,10.71,0.16,0.6006996351893894,0.9960176596552474
894348575,357,1,499.21758469720555,6.941474086841809,K4/5V,HIP 83591,10.71,0.16,0.6006996351893894,0.9960176596552474
894348575,374,1,547.2755009374081,7.586745861543192,K4/5V,HIP 83591,10.71,0.16,0.6006996351893894,0.9960176596552474
894348575,392,1,594.5617548597426,7.035200334438219,K4/5V,HIP 83591,10.71,0.16,0.6006996351893894,0.9960176596552474
894348575,410,1,642.815261475505,9.365913435126837,K4/5V,HIP 83591,10.71,0.16,0.6006996351893894,0.9960176596552474
894348575,447,1,738.8127303223974,33.08388617680126,G3V,HIP 98959,17.73,1.06,0.6719226547566902,0.8556791837240962
894348575,448,1,805.464502676,8.391499761870824,K4/5V,HIP 83591,10.71,0.16,0.6006996351893894,0.9960176596552474
894348575,452,1,826.6597104426359,19.786305882486218,K4V,HIP 25623,13.02,0.21,0.5239015015906174,0.7266063198083045
