seed,Name,Spec,L,MsTrue,comp0,dist
10185257,HIP 113296,M1.5V,0.06,0.5663253446776626,0.5485550749503166,6.83
10185257,HIP 113357,G5V,1.45,1.0974808186929423,0.5350824115412156,15.61
10185257,HIP 113421,G8IV/V,1.24,1.044682186389964,0.585820207068538,19.86
10185257,HIP 113576,K5/M0V,0.1,0.6387504295941588,0.6383193706379676,8.22
10185257,HIP 113718,K3V,0.33,0.8153233390694758,0.4644670063958301,17.04
10185257,HIP 113829,G5V,1.18,1.0589082141972528,0.5534653740016113,24.72
10185257,HIP 113884,G0V,0.8,1.0250459563256615,0.44492258099213206,26.06
10185257,HIP 113896,F8V,1.62,1.1995485611075214,0.3771789351033045,29.39
10185257,HIP 113989,G6V,0.82,0.9694020680851705,0.3172618668991971,29.54
10185257,HIP 114046,M1.0V,0.04,0.5438111553686098,0.8791815879884903,3.28
10185257,HIP 114096,F7V,1.81,1.2468091518087354,0.34765933899422985,27.95
10185257,HIP 114361,K5V,0.18,0.7248319481604764,0.24479684297630308,14.98
10185257,HIP 114378,G0V,1.34,1.1116605233595849,0.5050568226069712,24.83
10185257,HIP 114379,K0Ve,0.41,0.8689368088883136,0.18866376641587543,23.68
10185257,HIP 114385,G5,0.77,0.9800323571097921,0.4738367054725063,24.98
10185257,HIP 114430,F5IV,2.87,1.2916141186982273,0.1600424493497643,27.65
10185257,HIP 114456,K0,0.9,1.0828905352028542,0.5703734020419471,24.3
10185257,HIP 114622,K3.0V,0.31,0.8307170792777159,0.8586578722933594,6.54
10185257,HIP 114699,G8V,3.03,1.2491650387264444,0.13158552451261668,29.35
10185257,HIP 114886,K2V,0.37,0.9014790295600167,0.11451291652255315,24.02
10185257,HIP 114924,F7V,2.15,1.2787218637493651,0.31618856315044686,20.5
10185257,HIP 114948,F8V,2.0,1.2785747374293643,0.35009511635996976,20.54
10185257,HIP 115147,G9V,0.38,0.9023847800020003,0.40113799568864333,19.2
10185257,HIP 115331,K1V,0.53,0.9632942692741708,0.4540126951288082,21.52
10185257,HIP 115341,K2,0.28,0.7988510630202462,0.13636415939159463,20.48
10185257,HIP 115445,K2V,0.3,0.8073755871782152,0.2589543583954038,19.12
10185257,HIP 116085,K2V,0.58,0.8859380047583486,0.6952028912812023,16.93
10185257,HIP 116106,F7V,1.5,1.1128168501891758,0.44428840947400633,26.12
10185257,HIP 116215,K5/M0V,0.15,0.675604826952135,0.12396450741442532,15.16
10185257,HIP 116416,G5,0.4,0.8572131996130784,0.1677858882353298,23.81
10185257,HIP 116613,G5,1.13,1.027910795212899,0.5887293061052482,23.33
10185257,HIP 116745,K4V,0.24,0.7594007662371275,0.7192410178138123,11.42
10185257,HIP 116763,K1V,0.46,0.8911432489207574,0.5507300047915344,18.57
10185257,HIP 116771,F7V,3.7,1.3671970125571964,0.13178556331034574,13.71
10185257,HIP 116819,G5V,0.64,0.965107548548606,0.28650551771440924,27.1
10185257,HIP 117473,M1.0V,0.03,0.48165142941214806,0.27903887538060124,5.95
10185257,HIP 117542,K1V,0.47,0.8953280503272014,0.18511109092548017,25.43
10185257,HIP 117712,K3V,0.39,0.8564635350869374,0.7980106091324847,10.89
10185257,HIP 117815,G0V,1.27,1.0461453061677422,0.5153831013435662,25.6
10185257,HIP 117880,G0V,2.65,1.197922532503084,0.19106817140551732,27.7
10185257,HIP 118162,G5,1.12,1.1106827633322949,0.5724026598458205,24.53
10185257,HIP 118278,G8V,0.62,0.9260991582754075,0.35880212441259846,25.09
10185257,HIP 120005,K7.0V,0.08,0.5910463909911561,0.7763997996581847,6.11
