seed,obs_num,plan_num,arrival_time,char_time,Spec,Name,dist,luminosity,comp0,Mp
348976239,526,1,1367.3809677170455,31.187064805205825,F9V,HIP 44897,19.19,1.38,0.5394394114187725,2.202061418563412
348976239,559,1,1567.1183815027355,40.92822658545535,G0V,HIP 62207,17.38,1.12,0.6518379814691215,1.0185476014856123
348976239,565,1,1665.7153270504689,59.79482372876781,K1/2V,HIP 79190,14.67,0.33,0.6423837945975213,1.612753320665102
355819071,207,1,194.09087998922743,12.643936545714638,K4VP,HIP 113283,7.61,0.2,0.8411848902343125,0.25111007270388724
355819071,207,2,194.09087998922743,12.643936545714638,K4VP,HIP 113283,7.61,0.2,0.8411848902343125,0.37563700778768594
355819071,272,1,315.0499413231412,3.100226187264245,G0V,HIP 10644,10.78,1.21,0.6508770972346536,2.224814149818042
355819071,298,1,369.60896111163936,0.3479972336169366,G9.0V,HIP 96100,5.75,0.44,0.8434497535712138,2.4529690716904535
355819071,387,1,581.7080781844763,0.655966007032063,G8.0IV,HIP 99240,6.11,1.33,0.6137303148114875,0.7908060374597131
355819071,387,2,581.7080781844763,0.655966007032063,G8.0IV,HIP 99240,6.11,1.33,0.6137303148114875,0.8464961726943833
355819071,400,1,614.6255611296137,2.926948838524526,G0V,HIP 24813,12.63,1.89,0.40848837778029995,1.332809844395865
355819071,404,1,629.1316739481185,16.184241459678248,G3V,HIP 98959,17.73,1.06,0.6719226547566902,1.432913927521367
355819071,406,1,663.4175553861328,19.448284140288795,G8V,HIP 43587,12.34,0.66,0.7653005752520591,0.4621707196393595
355819071,421,1,741.4461036877112,3.19688984497421,F8V,HIP 51459,12.78,1.68,0.46939689082054026,1.2752667525306194
355819071,521,1,1137.7819921415885,12.177831319792926,F8VSB,HIP 25278,14.39,1.8,0.4279594785769483,1.232557989006011
355819071,523,1,1166.4682986113494,43.60738981345697,G5IV,HIP 98921,18.79,1.08,0.6558845722175055,1.9849179537410908
355819071,562,1,1448.9858088165333,4.707032828341043,G0V,HIP 5862,15.11,2.07,0.354935495965981,2.3686274373854905
355819071,573,1,1507.9018612084578,20.6477267047007,G8V,HIP 38784,17.19,0.66,0.7017175252906531,2.415833348352597
355819071,599,1,1685.4160029764716,53.54348336775853,G5V,HIP 36210,22.68,0.99,0.6253820927434627,2.2280874684142287
357337548,82,1,63.222252730724236,0.13053887253894794,K7.0V,HIP 104217,3.5,0.1,0.9201410022961254,1.4211755823824412
357337548,82,2,63.222252730724236,0.13053887253894794,K7.0V,HIP 104217,3.5,0.1,0.9201410022961254,0.7322298570815082
357337548,171,1,144.3407674281246,0.0928876929103516,M1.0V,HIP 114046,3.28,0.04,0.8791815879884903,2.355466503031554
357337548,243,1,221.11615864782965,0.049551090322568006,G8.5V,HIP 8102,3.65,0.52,0.8376809142722498,2.2262553214474257
357337548,243,2,221.11615864782965,0.049551090322568006,G8.5V,HIP 8102,3.65,0.52,0.8376809142722498,0.7962531932738498
357337548,249,1,227.763550370205,3.4211305050283376,K1V,HIP 13402,10.35,0.42,0.8062980502779076,0.9320957395622377
357337548,251,1,235.5793544165415,0.033461956543410214,K5.0V,HIP 104214,3.5,0.13,0.9171512226968481,2.3517966591318236
357337548,310,1,324.2457982943622,0.08913376029784928,K0.5V,HIP 19849,4.98,0.42,0.8511648836704244,1.4417731835746785
357337548,313,1,327.5820119935629,0.4041297584279024,G2.0V,HIP 71683,1.34,1.61,0.5133428163598976,1.3844638261649869
357337548,315,1,329.46956736698144,0.7664498477603154,K4VP,HIP 113283,7.61,0.2,0.8411848902343125,2.0123967983145845
357337548,337,1,375.6056587648237,1.0345453390707966,G6V,HIP 29271,10.2,0.91,0.748776236159663,1.7547961448679594
357337548,357,1,421.2820488855126,5.470445606216896,K3V,HIP 69972,11.8,0.39,0.7801890484698213,1.7701389495187263
357337548,382,1,486.56162128467156,1.0079914124093137,G0V,HIP 64394,9.13,1.48,0.5483435736062334,0.8193396934968498
357337548,408,1,545.1417407701186,9.004159083178587,G3/5V,HIP 80337,12.78,1.03,0.7158813475454489,0.7511403851164767
357337548,424,1,602.2752485046414,7.019261991413834,K0V,HIP 544,13.67,0.68,0.7511097533308767,2.123942542728922
357337548,452,1,685.5182430752199,16.54449675469922,K2V,HIP 106696,14.62,0.32,0.6320227901779949,2.2381989666003896
357337548,454,1,720.180290348847,9.583198737132149,K0V,HIP 56452,9.56,0.62,0.7918692803677916,1.1808365754581807
357337548,460,1,749.7525683750556,20.966136517902893,G3/5V,HIP 80337,12.78,1.03,0.7158813475454489,0.7511403851164767
357337548,462,1,795.4568823109217,10.56780123569932,G8IV,HIP 58576,12.76,0.93,0.7318847681632046,2.18837278519215
357337548,462,2,795.4568823109217,10.56780123569932,G8IV,HIP 58576,12.76,0.93,0.7318847681632046,0.32282444963438434
357337548,474,1,844.6263239378608,1.1896199433531476,F7V,HIP 105858,9.26,1.54,0.5264000420735284,1.9747222883693962
357337548,480,1,859.9717679270335,13.325218856560525,G6IV,HIP 77358,15.35,0.87,0.7192165672061139,2.1957868936493776
357337548,495,1,929.9221527485262,8.545600342952014,G3/5V,HIP 80337,12.78,1.03,0.7158813475454489,0.7511403851164767
357337548,512,1,1007.0064303073899,10.863703423319665,G5V,HIP 113357,15.61,1.45,0.5350824115412156,2.158161232772312
357337548,518,1,1044.3516004509365,50.09133309747922,G0V,HIP 107649,15.99,1.35,0.569901982530208,0.6527745320110586
357337548,518,2,1044.3516004509365,50.09133309747922,G0V,HIP 107649,15.99,1.35,0.569901982530208,0.5968479709489768
357337548,519,1,1145.018266645895,11.296212620512094,G3/5V,HIP 80337,12.78,1.03,0.7158813475454489,0.7511403851164767
357337548,567,1,1341.5738719964718,52.5941810143826,K0,HIP 28954,15.27,0.47,0.7108516967574557,2.0208580028755474
357337548,589,1,1540.35375496882,32.84525248853203,K0,HIP 28954,15.27,0.47,0.7108516967574557,2.0208580028755474
357337548,600,1,1648.5433345782915,21.41940092864135,G3/5V,HIP 57443,9.22,0.86,0.7604123513764346,2.0603158476484786
357337548,600,2,1648.5433345782915,21.41940092864135,G3/5V,HIP 57443,9.22,0.86,0.7604123513764346,0.8434536544775246
357337548,612,1,1745.0397142508016,4.717119823284129,G0V,HIP 47592,15.01,2.11,0.34581442740568563,2.200353883441308
36709893,111,1,88.4410858576914,0.8257726601435228,M1.5V,HIP 1475,3.57,0.02,0.6683316793672526,0.8501998360612543
36709893,165,1,144.62436048505955,3.365797706086223,K2V,HIP 88972,11.02,0.36,0.7926855932053968,0.775561952188922
36709893,224,1,212.65525617858836,0.3455155434832691,K1V,HIP 3765,7.45,0.3,0.850381810227275,2.1089033196827094
36709893,284,1,302.3988855605106,0.04160540849082406,G8.5V,HIP 8102,3.65,0.52,0.8376809142722498,1.2067122918741786
36709893,308,1,342.61762223557946,0.22435775721313983,G2.0V,HIP 71683,1.34,1.61,0.5133428163598976,2.2668299462962103
36709893,316,1,356.81847463324004,0.9761615765390355,K7.0V,HIP 120005,6.11,0.08,0.7763997996581847,2.409013717762046
36709893,390,1,534.2417348032066,5.891228372251029,K5/M0V,HIP 113576,8.22,0.1,0.6383193706379676,1.4186011863717098
36709893,392,1,547.4339897938185,7.652334048071954,G5V,HIP 15457,9.14,0.88,0.7579666656021945,2.304245384546236
36709893,392,2,547.4339897938185,7.652334048071954,G5V,HIP 15457,9.14,0.88,0.7579666656021945,0.7063969653488061
36709893,410,1,599.3301296468899,35.40563245722374,K1V,HIP 13402,10.35,0.42,0.8062980502779076,0.40245031962026856
36709893,434,1,724.4499687162038,0.5089323207826442,G0V,HIP 1599,8.59,1.33,0.6078926956617277,2.154271873934773
36709893,436,1,730.5498360113447,34.999184257553324,K1V,HIP 13402,10.35,0.42,0.8062980502779076,0.40245031962026856
36709893,439,1,803.9720815949631,41.68216253060679,G8V,HIP 78775,14.52,0.46,0.7289322677788393,0.6036403041669206
36709893,442,1,890.7442432572143,45.065936012319284,K1V,HIP 13402,10.35,0.42,0.8062980502779076,0.40245031962026856
36709893,460,1,1028.356305776215,35.61063998221121,K1V,HIP 13402,10.35,0.42,0.8062980502779076,0.40245031962026856
36709893,517,1,1279.6474990137606,23.233590613559556,G5V,HIP 79672,13.9,1.11,0.6788889973955056,1.9564277120824987
36709893,538,1,1399.2389574792085,2.6642873874650737,M0.0V,HIP 45343,6.11,0.08,0.7763997996581847,1.7833515450941864
36709893,545,1,1440.0944412831839,2.572623436302175,M0.0V,HIP 45343,6.11,0.08,0.7763997996581847,1.7833515450941864
36709893,552,1,1480.7908215547466,2.625338898852475,M0.0V,HIP 45343,6.11,0.08,0.7763997996581847,1.7833515450941864
36709893,567,1,1549.8592281989993,3.1807482364686157,G0V,HIP 53721,14.06,1.71,0.4556918616992061,1.5374238373241869
36709893,569,1,1558.4478190608959,8.310460869332879,G2V,HIP 78459,17.24,1.83,0.40845200422393196,1.98276634099484
397016230,179,1,153.8897339579195,3.3524521771190705,M1.0V,HIP 67155,5.41,0.04,0.5876615713936273,0.7769990594900003
397016230,241,1,230.41998150825268,3.0626272340381497,K4VP,HIP 113283,7.61,0.2,0.8411848902343125,0.7467733339318616
397016230,241,2,230.41998150825268,3.0626272340381497,K4VP,HIP 113283,7.61,0.2,0.8411848902343125,0.5349326203246428
397016230,317,1,361.9947449006236,1.6254844608020518,G5V,HIP 64924,8.56,0.87,0.7619578452307134,1.6261354515323063
397016230,344,1,424.86394780467776,0.4184450854064172,K0V,HIP 88601 A,5.1,0.68,0.8047020520552819,1.201329526948172
397016230,394,1,549.644317543353,16.672915366894415,K1V,HIP 33690,18.33,0.62,0.6678456297748272,2.31023432854259
397016230,462,1,772.8035354054507,0.2642846602473896,G8.0V,HIP 15510,6.04,0.69,0.7997739273620401,0.6881514866139826
397016230,533,1,1022.2964631445279,4.308140028421908,F6Vvar,HIP 82860,15.26,2.26,0.31169443905603667,1.849014387855189
397016230,536,1,1036.1924354205435,9.697708143910008,K5/M0V,HIP 113576,8.22,0.1,0.6383193706379676,1.0408856985559287
397016230,542,1,1077.3691424080707,24.128231959093966,G7.0V,HIP 72659 A,6.78,0.65,0.8032185458063504,0.5048780444464169
397016230,591,1,1377.904237221645,31.729364777938844,G1V,HIP 49081,15.05,1.47,0.5306311629183499,1.868618361347844
397016230,627,1,1640.4928571402243,12.748056600920277,F8V,HIP 114948,20.54,2.0,0.35009511635996976,1.5765492677789326
400333595,152,1,128.97744264456688,0.035638385015373676,K5.0V,HIP 104214,3.5,0.13,0.9171512226968481,2.440030383342577
400333595,192,1,171.27090494089245,1.0813259224223133,K2.5V,HIP 99461,6.01,0.28,0.8679208836869726,0.39545990315862317
400333595,192,2,171.27090494089245,1.0813259224223133,K2.5V,HIP 99461,6.01,0.28,0.8679208836869726,2.478641014020204
400333595,198,1,177.5087877736469,2.7081967948876966,G5Vp,HIP 5336,7.55,0.46,0.8285647220214571,2.456102800346102
400333595,234,1,221.36944735069395,0.5730155214319529,K0V,HIP 88601 A,5.1,0.68,0.8047020520552819,2.1877538868859245
400333595,234,2,221.36944735069395,0.5730155214319529,K0V,HIP 88601 A,5.1,0.68,0.8047020520552819,1.0677013538704931
400333595,254,1,247.1960911564121,0.7435223770634781,K0/4,HIP 7751 B,7.82,0.34,0.8421478351325433,1.9150131344570773
400333595,256,1,249.96612361728327,1.5207132479637349,K3V,HIP 68184,10.06,0.33,0.8089426216596044,2.3278420707952208
400333595,259,1,255.3176181123964,0.6809786020587225,K3V,HIP 12114,7.18,0.29,0.8544675199690022,2.0856404046777492
400333595,334,1,380.8093715035643,8.294482651917168,G6IV,HIP 77358,15.35,0.87,0.7192165672061139,2.4858794669047395
400333595,346,1,415.3826753397917,1.4902705651725026,G5V,HIP 15457,9.14,0.88,0.7579666656021945,1.1909512586567517
400333595,353,1,434.83052910643744,5.521823987354719,K0V,HIP 40693,12.49,0.63,0.7668215519978713,1.332736414826613
400333595,372,1,476.0654535620737,0.10978164242055813,K0V,HIP 71681,1.34,0.52,0.8423369165755128,0.5216263615297596
400333595,397,1,538.8989191903213,5.068065531191138,K2V,HIP 72848,11.51,0.54,0.7845552013025686,1.3216961040922441
400333595,423,1,605.6197793525075,1.242789509688463,K1V,HIP 7981,7.53,0.47,0.8272232088097631,0.7522183155629407
400333595,432,1,631.8345497994483,11.050462409162375,G8V,HIP 43587,12.34,0.66,0.7653005752520591,2.116640834030275
400333595,477,1,780.8254363496408,42.639759996020786,G8V,HIP 83389,18.59,0.65,0.6683255443775575,1.4304219597762828
400333595,479,1,868.5919173211455,29.78994532911254,G8V,HIP 93858,16.95,0.94,0.6992442729705709,0.9447804541177592
400333595,480,1,928.6558079793706,39.645704598794254,G8V,HIP 83389,18.59,0.65,0.6683255443775575,1.4304219597762828
400333595,484,1,1012.07960574971,26.2923413878335,G3V,HIP 110109,13.79,1.23,0.6289932091128357,0.6705560167465414
400333595,485,1,1065.1482885253772,51.975221210116445,G8V,HIP 83389,18.59,0.65,0.6683255443775575,1.4304219597762828
400333595,486,1,1169.58273094561,50.65033035284953,G8V,HIP 93858,16.95,0.94,0.6992442729705709,0.9447804541177592
400333595,487,1,1271.367391651309,39.61941982666671,G8V,HIP 83389,18.59,0.65,0.6683255443775575,1.4304219597762828
400333595,508,1,1407.248825956231,49.223878467629426,G8V,HIP 83389,18.59,0.65,0.6683255443775575,1.4304219597762828
40110675,240,1,241.78599797400727,16.317632894285325,K7.0V,HIP 120005,6.11,0.08,0.7763997996581847,0.3272823589332447
40110675,240,2,241.78599797400727,16.317632894285325,K7.0V,HIP 120005,6.11,0.08,0.7763997996581847,2.1762131912205813
40110675,275,1,324.95351686942945,6.5759789345750175,K2V,HIP 64797 A,11.07,0.32,0.7829722611302186,2.459321594357781
40110675,325,1,445.2907758046812,1.9348175716031057,K0V,HIP 8362,10.07,0.55,0.7968590109179959,1.6275203277986718
40110675,383,1,589.3508494884943,1.349040195913369,G8.5V,HIP 8102,3.65,0.52,0.8376809142722498,1.544528925089609
40110675,410,1,661.282788115989,0.5418869924665635,M1.0V,HIP 114046,3.28,0.04,0.8791815879884903,2.411895782820679
40110675,418,1,687.2401095596031,0.5429211124332223,M1.0V,HIP 114046,3.28,0.04,0.8791815879884903,2.411895782820679
40110675,502,1,968.5354988583354,28.232400530902353,G3V,HIP 3821 A,5.94,1.31,0.6223399097766197,0.4931285745424207
40110675,504,1,1026.1155614626687,1.1666487049283443,F7V,HIP 105858,9.26,1.54,0.5264000420735284,1.5958013980015129
40110675,507,1,1034.3386353932265,22.49295559128515,K2.5V,HIP 99461,6.01,0.28,0.8679208836869726,0.5732663566826058
40110675,510,1,1083.6150914377831,51.71796279691577,F9V,HIP 61053,21.78,1.38,0.5203750136670354,1.301924262181983
40110675,526,1,1238.0470175736405,20.45678561337366,K4/5V,HIP 56998,12.4,0.16,0.4108454964207508,1.6896719601976178
40110675,528,1,1283.4681526304776,25.246770501156018,K1V,HIP 66765,15.65,0.43,0.6803265849280822,2.1583265681082646
40110675,538,1,1377.1129126292226,9.892669179396963,G0V,HIP 80686,12.12,1.41,0.5648958843903228,0.6312131165161379
40110675,540,1,1398.9010335147204,5.538324659478155,G0V,HIP 24813,12.63,1.89,0.40848837778029995,1.17562259161538
40110675,548,1,1448.2610158740868,51.635887251108464,K1V,HIP 66765,15.65,0.43,0.6803265849280822,2.1583265681082646
40110675,565,1,1636.0388578583384,24.955189993761444,K1V,HIP 66765,15.65,0.43,0.6803265849280822,2.1583265681082646
40442095,94,1,72.21700051117776,0.20134815862911828,K7.0V,HIP 49908,4.87,0.11,0.8878642320379178,2.3371826041659705
40442095,174,1,151.50196916140334,0.11096078867273534,K9.0V,HIP 105090,3.95,0.08,0.9026573878670777,1.3865256362579916
40442095,250,1,240.1716958295026,0.8234980169085535,G5Vp,HIP 5336,7.55,0.46,0.8285647220214571,2.247843104348665
40442095,266,1,268.15867940429223,4.776525682150005,G8V,HIP 43587,12.34,0.66,0.7653005752520591,2.1179643174663645
40442095,266,2,268.15867940429223,4.776525682150005,G8V,HIP 43587,12.34,0.66,0.7653005752520591,0.3806914834577021
40442095,308,1,336.22408244922417,0.3397859788450088,K3V,HIP 12114,7.18,0.29,0.8544675199690022,2.17818561237546
40442095,318,1,353.23025595663296,3.042137677971087,K3V,HIP 99825,8.91,0.42,0.8222955384138562,1.9128576936218487
40442095,320,1,361.47353105697823,13.26544404300844,K2V,HIP 17420,13.95,0.31,0.6609324112857562,1.7910053063602138
40442095,320,2,361.47353105697823,13.26544404300844,K2V,HIP 17420,13.95,0.31,0.6609324112857562,1.9690237403911697
40442095,326,1,395.2672807446837,3.334822315509205,K0V,HIP 85235,12.8,0.44,0.7657540537288953,2.2785153792328043
40442095,360,1,480.5514763767709,1.132676502478524,G7.0V,HIP 72659 A,6.78,0.65,0.8032185458063504,1.5217082469548229
40442095,374,1,507.3965416415731,0.23860614390779972,G2.0V,HIP 71683,1.34,1.61,0.5133428163598976,0.5302246032417861
40442095,423,1,634.607732311119,12.53165768292284,G3V,HIP 110109,13.79,1.23,0.6289932091128357,1.7178881956008112
40442095,454,1,747.8809539997162,2.855185754542255,G3V,HIP 3821 A,5.94,1.31,0.6223399097766197,0.28427762553759905
40442095,454,2,747.8809539997162,2.855185754542255,G3V,HIP 3821 A,5.94,1.31,0.6223399097766197,1.215235050437723
40442095,471,1,813.9583399650328,12.300380822388405,G8IV,HIP 58576,12.76,0.93,0.7318847681632046,1.3907147906012909
40442095,524,1,1013.9696932273268,7.003584492023347,G0V,HIP 53721,14.06,1.71,0.4556918616992061,1.4619775476731574
40442095,550,1,1151.0462549195815,4.299211202359732,F7V,HIP 105858,9.26,1.54,0.5264000420735284,0.6899451942571482
40442095,572,1,1276.3159035895744,17.301751020493235,G3V,HIP 100017,17.57,1.18,0.6264137309979363,2.174102905612149
40442095,645,1,1715.0803909020335,18.981098971816564,F8V,HIP 114948,20.54,2.0,0.35009511635996976,2.1577280131187577
424221621,105,1,78.6600089717962,0.3899273569028223,M1.5V,HIP 1475,3.57,0.02,0.6683316793672526,1.6858741169860652
424221621,125,1,99.55620620450358,0.047619035281745735,K4V,HIP 108870,3.62,0.23,0.8963840652486269,0.6159145800653794
424221621,125,2,99.55620620450358,0.047619035281745735,K4V,HIP 108870,3.62,0.23,0.8963840652486269,1.5438559340794609
424221621,125,3,99.55620620450358,0.047619035281745735,K4V,HIP 108870,3.62,0.23,0.8963840652486269,2.2719525448986513
424221621,139,1,110.48620439989938,0.09309099207853597,M1.0V,HIP 114046,3.28,0.04,0.8791815879884903,2.0990808849100615
424221621,249,1,231.2352891579603,1.065939828886635,K3V,HIP 12114,7.18,0.29,0.8544675199690022,0.6725525973791197
424221621,249,2,231.2352891579603,1.065939828886635,K3V,HIP 12114,7.18,0.29,0.8544675199690022,2.221133621839732
424221621,258,1,243.49134519898715,8.943121523313662,K0V,HIP 41926,12.21,0.41,0.774218139330695,1.6313245657298745
424221621,376,1,491.9132304712889,1.9683800433800487,K1.5V,HIP 84405 B,5.95,0.69,0.8001079497596698,1.6247647513367922
424221621,412,1,581.036493179184,10.443773891566707,F8V,HIP 51459,12.78,1.68,0.46939689082054026,0.5580624459434498
424221621,419,1,619.6087097437002,31.16311221332868,G3V,HIP 34065,16.52,1.45,0.5304814790689947,1.4541752089139706
424221621,419,2,619.6087097437002,31.16311221332868,G3V,HIP 34065,16.52,1.45,0.5304814790689947,2.046988776939055
424221621,423,1,684.01385286221,1.0840184842728178,G5V,HIP 15457,9.14,0.88,0.7579666656021945,2.0536615558442466
424221621,448,1,752.0548282723963,6.364189476151657,F8V,HIP 51459,12.78,1.68,0.46939689082054026,0.5580624459434498
424221621,450,1,765.7646263965638,0.26496151576967414,K0.5V,HIP 19849,4.98,0.42,0.8511648836704244,0.46465885552880204
424221621,475,1,849.9060973121829,0.20437295748292897,G2.0V,HIP 71683,1.34,1.61,0.5133428163598976,0.6058735567474683
424221621,485,1,880.8161756473381,21.178385938304114,F8V,HIP 7978,17.43,1.64,0.4629049269717842,2.133178375039688
424221621,486,1,923.6569475239463,8.541326558640648,F8V,HIP 51459,12.78,1.68,0.46939689082054026,0.5580624459434498
424221621,561,1,1275.8677577734093,13.654613220544576,M0V,HIP 48331,11.16,0.17,0.5867152272118041,1.6739407596800144
424221621,604,1,1517.5036972022124,24.99119575225553,G1V,HIP 98819,17.77,1.35,0.5595041845838229,2.321482172448371
440346020,201,1,186.9518583450451,2.5081618715939866,K4VP,HIP 113283,7.61,0.2,0.8411848902343125,0.5409713083881413
440346020,228,1,223.67151053468288,0.11685254934049243,K9.0V,HIP 105090,3.95,0.08,0.9026573878670777,1.4838460600729688
440346020,235,1,232.49786447555098,1.8657034147473144,K3V,HIP 32984,8.71,0.24,0.8233796317069627,2.046599270159226
440346020,240,1,241.32995094777462,12.45339668354898,G5Vp,HIP 5336,7.55,0.46,0.8285647220214571,1.6139597121613756
440346020,240,2,241.32995094777462,12.45339668354898,G5Vp,HIP 5336,7.55,0.46,0.8285647220214571,0.3995811120152827
440346020,253,1,281.19383950889505,1.1398818094340146,K3V,HIP 32984,8.71,0.24,0.8233796317069627,2.046599270159226
440346020,284,1,330.4384728925927,1.0228463789734858,K3V,HIP 32984,8.71,0.24,0.8233796317069627,2.046599270159226
440346020,337,1,441.34936237062163,2.5111151305077346,K4III,HIP 23311,8.71,0.3,0.832173541251154,1.3061340884727284
440346020,360,1,488.777723743765,23.718125934543686,K3V,HIP 27887,13.0,0.27,0.6663667712697187,0.8483915178286845
440346020,395,1,612.9616898005646,1.7068419937575607,K1V,HIP 81300,9.75,0.47,0.8087245532398495,1.7332385750853145
440346020,399,1,622.5838717932378,27.706560234053693,G1V,HIP 98819,17.77,1.35,0.5595041845838229,1.4325373422943444
440346020,399,2,622.5838717932378,27.706560234053693,G1V,HIP 98819,17.77,1.35,0.5595041845838229,1.1264585657766693
440346020,411,1,702.1253697851797,9.46401055373907,K2V,HIP 72848,11.51,0.54,0.7845552013025686,0.7636772978772084
440346020,450,1,833.414990843466,1.0667713628587001,G0V,HIP 64394,9.13,1.48,0.5483435736062334,0.6572746988729188
440346020,643,1,1733.6765125735603,34.181764014150424,G8V,HIP 43587,12.34,0.66,0.7653005752520591,1.9508992886807341
452494272,241,1,234.77187766308424,3.7018750919213312,M1.0V,HIP 25878,5.68,0.07,0.7797255389561716,0.827653687281128
452494272,241,2,234.77187766308424,3.7018750919213312,M1.0V,HIP 25878,5.68,0.07,0.7797255389561716,0.8292582143473894
452494272,252,1,256.8372082405228,0.05829851428898382,K0.5V,HIP 19849,4.98,0.42,0.8511648836704244,2.484253221412616
452494272,266,1,280.8439597060049,3.8216449514069675,M1V,HIP 85295,7.7,0.12,0.7590214978087332,1.3019127877988723
452494272,278,1,298.8098558193205,0.025609751637558863,G8.5V,HIP 8102,3.65,0.52,0.8376809142722498,2.4492368315683013
452494272,288,1,316.29393084277734,5.18349366892152,M1V,HIP 85295,7.7,0.12,0.7590214978087332,1.3019127877988723
452494272,321,1,389.22092844814034,0.19434107987131136,G8.0V,HIP 15510,6.04,0.69,0.7997739273620401,0.8194470988299046
452494272,323,1,393.02503586396205,5.900801184849082,M1V,HIP 85295,7.7,0.12,0.7590214978087332,1.3019127877988723
452494272,333,1,428.74046544494985,3.929180168848119,M1V,HIP 85295,7.7,0.12,0.7590214978087332,1.3019127877988723
452494272,346,1,462.3263533859262,3.4928384324558754,M1V,HIP 85295,7.7,0.12,0.7590214978087332,1.3019127877988723
452494272,353,1,484.0024361986652,6.320549942898973,M0V,HIP 84720 A,8.8,0.52,0.8107978624622891,0.7180712075149279
452494272,354,1,497.1275360844631,3.4045121638095024,M1V,HIP 85295,7.7,0.12,0.7590214978087332,1.3019127877988723
452494272,398,1,610.4490140876906,20.558172286953884,K1V,HIP 90790,13.25,0.35,0.7261117622494967,1.1926961899365252
452494272,457,1,818.1403862159154,4.0290428267634875,K4V,HIP 58345,10.16,0.25,0.7823958169844136,2.2916908678016035
452494272,469,1,856.8226979835536,7.555774852973221,M2V,HIP 103096,7.05,0.06,0.5074499639764156,1.0341125064581178
452494272,480,1,902.1670490791014,6.664310355350239,M2V,HIP 103096,7.05,0.06,0.5074499639764156,1.0341125064581178
452494272,482,1,917.7164183036841,13.08222338230968,G8IV,HIP 58576,12.76,0.93,0.7318847681632046,1.0491136280885882
452494272,484,1,946.039321302625,6.215955868858495,M2V,HIP 103096,7.05,0.06,0.5074499639764156,1.0341125064581178
452494272,495,1,990.0225222547965,6.10892155527092,M2V,HIP 103096,7.05,0.06,0.5074499639764156,1.0341125064581178
452494272,511,1,1052.7582541523484,20.010705018371432,G8IV,HIP 58576,12.76,0.93,0.7318847681632046,1.0491136280885882
452494272,537,1,1189.1179989558455,12.67723849486813,G8IV,HIP 58576,12.76,0.93,0.7318847681632046,1.0491136280885882
452494272,541,1,1222.0129257255417,12.334755762919558,G1V,HIP 26394,18.32,1.64,0.4584209837944755,2.0456373423147918
452494272,557,1,1314.2531157710623,1.0178781945044022,G0V,HIP 1599,8.59,1.33,0.6078926956617277,0.5968531476284713
452494272,557,2,1314.2531157710623,1.0178781945044022,G0V,HIP 1599,8.59,1.33,0.6078926956617277,0.7269534086823031
452494272,558,1,1316.772872160071,15.058564795233679,G8IV,HIP 58576,12.76,0.93,0.7318847681632046,1.0491136280885882
452494272,560,1,1349.110886149237,11.63948758319594,F7V,HIP 105858,9.26,1.54,0.5264000420735284,1.6384065479223089
452494272,563,1,1377.2881523409042,24.542709791448964,G8V,HIP 29525,17.95,0.79,0.6952488911014149,2.141597125538206
452494272,573,1,1463.1348664696434,7.751228573830778,G0Vvar,HIP 77257,12.12,2.22,0.3287289267837775,1.8887443717340935
452494272,618,1,1708.8328120115948,23.91126108086726,F8V,HIP 51459,12.78,1.68,0.46939689082054026,0.735992904087459
463408153,105,1,79.1622404622685,0.13569135386047898,M2.0V,HIP 54035,2.54,0.02,0.8531219624211542,0.5734665895433856
463408153,271,1,281.1348961399936,20.788501638075115,G8V,HIP 10798,12.67,0.45,0.7694516402740917,0.4362073793618172
463408153,271,2,281.1348961399936,20.788501638075115,G8V,HIP 10798,12.67,0.45,0.7694516402740917,2.4986582750490127
463408153,286,1,335.03195349004346,18.626492393514994,G7.0V,HIP 72659 A,6.78,0.65,0.8032185458063504,2.2546165471309907
463408153,286,2,335.03195349004346,18.626492393514994,G7.0V,HIP 72659 A,6.78,0.65,0.8032185458063504,0.23135237838254405
463408153,291,1,377.330060165838,27.722572142422074,K3V,HIP 27887,13.0,0.27,0.6663667712697187,0.8663783553702932
463408153,354,1,561.3001330307529,9.992711443278033,K2V,HIP 86400,11.0,0.34,0.7897311168854184,0.9994595422902077
463408153,356,1,582.8634042272124,3.2931189770622384,K1V,HIP 10138,10.78,0.42,0.8003248789022096,2.283323772442857
463408153,423,1,762.5168156655393,0.5522888116716983,G3V,HIP 3821 A,5.94,1.31,0.6223399097766197,1.318888162415724
463408153,432,1,784.9627199309314,10.987686134857782,G3/5V,HIP 57443,9.22,0.86,0.7604123513764346,0.7657535503983485
463408153,440,1,821.0080148710954,18.4405326297906,G6V,HIP 1292,17.5,0.67,0.6965960926691437,2.1613402006410807
463408153,451,1,881.2784626212283,6.484655237974401,M3.0V,HIP 86162,4.54,0.02,0.3655604589212512,0.6682321781520443
463408153,465,1,936.6460996131923,19.549341540892428,K1V,HIP 33817,14.65,0.47,0.7280589143434903,1.9370437844162371
463408153,483,1,1040.0023964018376,12.46004790286623,K1V,HIP 33817,14.65,0.47,0.7280589143434903,1.9370437844162371
463408153,502,1,1139.0768113804586,12.570261143196564,K1V,HIP 33817,14.65,0.47,0.7280589143434903,1.9370437844162371
463408153,518,1,1236.3878913246992,13.882537146745886,K1V,HIP 33817,14.65,0.47,0.7280589143434903,1.9370437844162371
